jurisdiccion_de_residencia_id,provincia_nombre,cie10_causa_id,causa_defuncion,sexo_id,Sexo,grupo_edad,cantidad,codigo,rango_edad,Especialidad,especialidad_disponible,Tasa de Mortalidad Adultos,num_establecimientos
22,CHACO,Y83,"Cirugía y otros procedimientos quirúrgicos como la causa de reacción anormal del paciente o de complicación posterior, sin mención de incidente en el momento de efectuar el procedimiento",1,masculino,04.De 55 a 74 anios,2,04,De 55 a 74 anios,CIRUGÍA GENERAL,1,1.814367302537006,976
50,MENDOZA,I42,Cardiomiopatía,1,masculino,04.De 55 a 74 anios,15,04,De 55 a 74 anios,CARDIOLOGÍA,1,0.674473167775137,2262
54,MISIONES,X70,"Lesión autoinfligida intencionalmente por ahorcamiento, estrangulamiento o sofocación",1,masculino,04.De 55 a 74 anios,3,04,De 55 a 74 anios,PSIQUIATRÍA,1,0.5356905212761011,953
82,SANTA FE,I42,Cardiomiopatía,2,femenino,04.De 55 a 74 anios,1,04,De 55 a 74 anios,CARDIOLOGÍA,1,0.8106037052668295,2548
6,BUENOS AIRES,E14,"Diabetes mellitus, no especificada",1,masculino,04.De 55 a 74 anios,34,04,De 55 a 74 anios,ENDOCRINOLOGÍA,1,0.7563380015732742,9773
22,CHACO,J18,"Neumonía, organismo no especificado",1,masculino,04.De 55 a 74 anios,92,04,De 55 a 74 anios,NEUMONOLOGÍA,1,1.814367302537006,976
62,RÍO NEGRO,R99,Otras causas mal definidas y las no especificadas de mortalidad,1,masculino,04.De 55 a 74 anios,24,04,De 55 a 74 anios,MEDICINA GENERAL Y/O MEDICINA FAMILIA,1,0.5743435493049346,605
86,SANTIAGO DEL ESTERO,J18,"Neumonía, organismo no especificado",1,masculino,04.De 55 a 74 anios,1,04,De 55 a 74 anios,NEUMONOLOGÍA,1,0.6005314419260794,865
6,BUENOS AIRES,J18,"Neumonía, organismo no especificado",2,femenino,04.De 55 a 74 anios,826,04,De 55 a 74 anios,NEUMONOLOGÍA,1,0.7563380015732742,9773
2,CIUDAD AUTÓNOMA DE BUENOS AIRES,I42,Cardiomiopatía,1,masculino,04.De 55 a 74 anios,70,04,De 55 a 74 anios,CARDIOLOGÍA,1,4.903988474345726,1761
10,CATAMARCA,I25,Enfermedad isquémica crónica del corazón,1,masculino,04.De 55 a 74 anios,1,04,De 55 a 74 anios,CARDIOLOGÍA,1,0.07578053462385934,566
54,MISIONES,J18,"Neumonía, organismo no especificado",2,femenino,04.De 55 a 74 anios,76,04,De 55 a 74 anios,NEUMONOLOGÍA,1,0.5356905212761011,953
94,"TIERRA DEL FUEGO, ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR",C18,Tumor maligno del colon,1,masculino,04.De 55 a 74 anios,3,04,De 55 a 74 anios,ONCOLOGÍA,1,0.2961290436982439,446
90,TUCUMÁN,J18,"Neumonía, organismo no especificado",1,masculino,04.De 55 a 74 anios,1,04,De 55 a 74 anios,NEUMONOLOGÍA,1,0.6322620866082017,2402
70,SAN JUAN,J98,Otros trastornos respiratorios,1,masculino,04.De 55 a 74 anios,7,04,De 55 a 74 anios,NEUMONOLOGÍA,1,0.6213157091176333,880
82,SANTA FE,D37,Tumor de comportamiento incierto o desconocido de la cavidad bucal y de los órganos digestivos,1,masculino,04.De 55 a 74 anios,4,04,De 55 a 74 anios,ONCOLOGÍA,1,0.8106037052668295,2548
82,SANTA FE,Y83,"Cirugía y otros procedimientos quirúrgicos como la causa de reacción anormal del paciente o de complicación posterior, sin mención de incidente en el momento de efectuar el procedimiento",2,femenino,04.De 55 a 74 anios,4,04,De 55 a 74 anios,CIRUGÍA GENERAL,1,0.8106037052668295,2548
6,BUENOS AIRES,Y34,"Evento no especificado, de intención no determinada",1,masculino,04.De 55 a 74 anios,14,04,De 55 a 74 anios,MEDICINA LEGAL,1,0.7563380015732742,9773
78,SANTA CRUZ,I25,Enfermedad isquémica crónica del corazón,2,femenino,04.De 55 a 74 anios,1,04,De 55 a 74 anios,CARDIOLOGÍA,1,0.3947881238311271,351
14,CÓRDOBA,I49,Otras arritmias cardiacas,2,femenino,04.De 55 a 74 anios,22,04,De 55 a 74 anios,CARDIOLOGÍA,1,2.601768414079629,8186
78,SANTA CRUZ,I25,Enfermedad isquémica crónica del corazón,1,masculino,04.De 55 a 74 anios,3,04,De 55 a 74 anios,CARDIOLOGÍA,1,0.3947881238311271,351
22,CHACO,K65,Peritonitis,2,femenino,04.De 55 a 74 anios,8,04,De 55 a 74 anios,GASTROENTEROLOGÍA,1,1.814367302537006,976
18,CORRIENTES,J18,"Neumonía, organismo no especificado",2,femenino,04.De 55 a 74 anios,41,04,De 55 a 74 anios,NEUMONOLOGÍA,1,0.18515274833088505,713
86,SANTIAGO DEL ESTERO,I25,Enfermedad isquémica crónica del corazón,1,masculino,04.De 55 a 74 anios,5,04,De 55 a 74 anios,CARDIOLOGÍA,1,0.6005314419260794,865
58,NEUQUÉN,I25,Enfermedad isquémica crónica del corazón,1,masculino,04.De 55 a 74 anios,6,04,De 55 a 74 anios,CARDIOLOGÍA,1,0.4903119903707241,1287
14,CÓRDOBA,E14,"Diabetes mellitus, no especificada",1,masculino,04.De 55 a 74 anios,81,04,De 55 a 74 anios,ENDOCRINOLOGÍA,1,2.601768414079629,8186
14,CÓRDOBA,C22,Tumor maligno del hígado y de las vías biliares intrahepáticas,2,femenino,04.De 55 a 74 anios,1,04,De 55 a 74 anios,ONCOLOGÍA,1,2.601768414079629,8186
26,CHUBUT,J18,"Neumonía, organismo no especificado",1,masculino,04.De 55 a 74 anios,31,04,De 55 a 74 anios,NEUMONOLOGÍA,1,0.2636221549937281,956
54,MISIONES,J18,"Neumonía, organismo no especificado",1,masculino,04.De 55 a 74 anios,109,04,De 55 a 74 anios,NEUMONOLOGÍA,1,0.5356905212761011,953
90,TUCUMÁN,J18,"Neumonía, organismo no especificado",1,masculino,04.De 55 a 74 anios,6,04,De 55 a 74 anios,NEUMONOLOGÍA,1,0.6322620866082017,2402
94,"TIERRA DEL FUEGO, ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR",J18,"Neumonía, organismo no especificado",1,masculino,04.De 55 a 74 anios,4,04,De 55 a 74 anios,NEUMONOLOGÍA,1,0.2961290436982439,446
18,CORRIENTES,C80,Tumor maligno de sitios no especificados,2,femenino,04.De 55 a 74 anios,8,04,De 55 a 74 anios,ONCOLOGÍA,1,0.18515274833088505,713
90,TUCUMÁN,I50,Insuficiencia cardíaca,1,masculino,04.De 55 a 74 anios,3,04,De 55 a 74 anios,CARDIOLOGÍA,1,0.6322620866082017,2402
78,SANTA CRUZ,I21,Infarto agudo del miocardio,2,femenino,04.De 55 a 74 anios,8,04,De 55 a 74 anios,CARDIOLOGÍA,1,0.3947881238311271,351
54,MISIONES,E11,Diabetes mellitus no insulinodependiente,1,masculino,04.De 55 a 74 anios,1,04,De 55 a 74 anios,ENDOCRINOLOGÍA,1,0.5356905212761011,953
74,SAN LUIS,I47,Taquicardia paroxística,2,femenino,04.De 55 a 74 anios,3,04,De 55 a 74 anios,CARDIOLOGÍA,1,0.6211155378486056,575
78,SANTA CRUZ,C18,Tumor maligno del colon,2,femenino,04.De 55 a 74 anios,7,04,De 55 a 74 anios,ONCOLOGÍA,1,0.3947881238311271,351
14,CÓRDOBA,J18,"Neumonía, organismo no especificado",2,femenino,04.De 55 a 74 anios,33,04,De 55 a 74 anios,NEUMONOLOGÍA,1,2.601768414079629,8186
14,CÓRDOBA,I50,Insuficiencia cardíaca,1,masculino,04.De 55 a 74 anios,149,04,De 55 a 74 anios,CARDIOLOGÍA,1,2.601768414079629,8186
22,CHACO,I50,Insuficiencia cardíaca,2,femenino,04.De 55 a 74 anios,1,04,De 55 a 74 anios,CARDIOLOGÍA,1,1.814367302537006,976
34,FORMOSA,C80,Tumor maligno de sitios no especificados,1,masculino,04.De 55 a 74 anios,3,04,De 55 a 74 anios,ONCOLOGÍA,1,0.5592865389709595,473
18,CORRIENTES,C80,Tumor maligno de sitios no especificados,2,femenino,04.De 55 a 74 anios,1,04,De 55 a 74 anios,ONCOLOGÍA,1,0.18515274833088505,713
14,CÓRDOBA,C71,Tumor maligno del encéfalo,1,masculino,04.De 55 a 74 anios,1,04,De 55 a 74 anios,ONCOLOGÍA,1,2.601768414079629,8186
50,MENDOZA,I50,Insuficiencia cardíaca,2,femenino,04.De 55 a 74 anios,31,04,De 55 a 74 anios,CARDIOLOGÍA,1,0.674473167775137,2262
74,SAN LUIS,I50,Insuficiencia cardíaca,1,masculino,04.De 55 a 74 anios,14,04,De 55 a 74 anios,CARDIOLOGÍA,1,0.6211155378486056,575
58,NEUQUÉN,N18,Enfermedad renal crónica,1,masculino,04.De 55 a 74 anios,4,04,De 55 a 74 anios,NEFROLOGÍA,1,0.4903119903707241,1287
66,SALTA,E14,"Diabetes mellitus, no especificada",2,femenino,04.De 55 a 74 anios,11,04,De 55 a 74 anios,ENDOCRINOLOGÍA,1,0.514793286430103,1120
86,SANTIAGO DEL ESTERO,J18,"Neumonía, organismo no especificado",1,masculino,04.De 55 a 74 anios,33,04,De 55 a 74 anios,NEUMONOLOGÍA,1,0.6005314419260794,865
82,SANTA FE,A41,Otras Sepsis,2,femenino,04.De 55 a 74 anios,92,04,De 55 a 74 anios,INFECTOLOGÍA,1,0.8106037052668295,2548
90,TUCUMÁN,I25,Enfermedad isquémica crónica del corazón,1,masculino,04.De 55 a 74 anios,15,04,De 55 a 74 anios,CARDIOLOGÍA,1,0.6322620866082017,2402
18,CORRIENTES,C80,Tumor maligno de sitios no especificados,1,masculino,04.De 55 a 74 anios,15,04,De 55 a 74 anios,ONCOLOGÍA,1,0.18515274833088505,713
46,LA RIOJA,J18,"Neumonía, organismo no especificado",2,femenino,04.De 55 a 74 anios,1,04,De 55 a 74 anios,NEUMONOLOGÍA,1,0.5481659998043183,449
82,SANTA FE,A41,Otras Sepsis,1,masculino,04.De 55 a 74 anios,2,04,De 55 a 74 anios,INFECTOLOGÍA,1,0.8106037052668295,2548
30,ENTRE RÍOS,I50,Insuficiencia cardíaca,1,masculino,04.De 55 a 74 anios,31,04,De 55 a 74 anios,CARDIOLOGÍA,1,0.7222905910709475,1158
14,CÓRDOBA,J18,"Neumonía, organismo no especificado",2,femenino,04.De 55 a 74 anios,119,04,De 55 a 74 anios,NEUMONOLOGÍA,1,2.601768414079629,8186
74,SAN LUIS,J44,Otras enfermedades pulmonares obstructivas crónicas,1,masculino,04.De 55 a 74 anios,5,04,De 55 a 74 anios,NEUMONOLOGÍA,1,0.6211155378486056,575
46,LA RIOJA,N18,Enfermedad renal crónica,1,masculino,04.De 55 a 74 anios,11,04,De 55 a 74 anios,NEFROLOGÍA,1,0.5481659998043183,449
70,SAN JUAN,A41,Otras Sepsis,1,masculino,04.De 55 a 74 anios,1,04,De 55 a 74 anios,INFECTOLOGÍA,1,0.6213157091176333,880
34,FORMOSA,J18,"Neumonía, organismo no especificado",2,femenino,04.De 55 a 74 anios,33,04,De 55 a 74 anios,NEUMONOLOGÍA,1,0.5592865389709595,473
22,CHACO,C80,Tumor maligno de sitios no especificados,1,masculino,04.De 55 a 74 anios,6,04,De 55 a 74 anios,ONCOLOGÍA,1,1.814367302537006,976
66,SALTA,A41,Otras Sepsis,2,femenino,04.De 55 a 74 anios,45,04,De 55 a 74 anios,INFECTOLOGÍA,1,0.514793286430103,1120
26,CHUBUT,R99,Otras causas mal definidas y las no especificadas de mortalidad,1,masculino,04.De 55 a 74 anios,8,04,De 55 a 74 anios,MEDICINA GENERAL Y/O MEDICINA FAMILIA,1,0.2636221549937281,956
30,ENTRE RÍOS,I61,Hemorragia intraencefálica,1,masculino,04.De 55 a 74 anios,17,04,De 55 a 74 anios,NEUROLOGÍA,1,0.7222905910709475,1158
2,CIUDAD AUTÓNOMA DE BUENOS AIRES,J44,Otras enfermedades pulmonares obstructivas crónicas,1,masculino,04.De 55 a 74 anios,31,04,De 55 a 74 anios,NEUMONOLOGÍA,1,4.903988474345726,1761
42,LA PAMPA,C34,Tumor maligno de los bronquios y del pulmón,2,femenino,04.De 55 a 74 anios,13,04,De 55 a 74 anios,ONCOLOGÍA,1,0.6524638317267923,703
42,LA PAMPA,E14,"Diabetes mellitus, no especificada",1,masculino,04.De 55 a 74 anios,5,04,De 55 a 74 anios,ENDOCRINOLOGÍA,1,0.6524638317267923,703
58,NEUQUÉN,I61,Hemorragia intraencefálica,1,masculino,04.De 55 a 74 anios,6,04,De 55 a 74 anios,NEUROLOGÍA,1,0.4903119903707241,1287
30,ENTRE RÍOS,N18,Enfermedad renal crónica,1,masculino,04.De 55 a 74 anios,13,04,De 55 a 74 anios,NEFROLOGÍA,1,0.7222905910709475,1158
50,MENDOZA,C80,Tumor maligno de sitios no especificados,2,femenino,04.De 55 a 74 anios,9,04,De 55 a 74 anios,ONCOLOGÍA,1,0.674473167775137,2262
14,CÓRDOBA,X70,"Lesión autoinfligida intencionalmente por ahorcamiento, estrangulamiento o sofocación",1,masculino,04.De 55 a 74 anios,9,04,De 55 a 74 anios,PSIQUIATRÍA,1,2.601768414079629,8186
34,FORMOSA,A41,Otras Sepsis,2,femenino,04.De 55 a 74 anios,12,04,De 55 a 74 anios,INFECTOLOGÍA,1,0.5592865389709595,473
14,CÓRDOBA,I71,Aneurisma y disección aórticos,1,masculino,04.De 55 a 74 anios,3,04,De 55 a 74 anios,CIRUGÍA CARDIOVASCULAR,1,2.601768414079629,8186
26,CHUBUT,J96,"Insuficiencia respiratoria, no clasificada en otra parte",1,masculino,04.De 55 a 74 anios,2,04,De 55 a 74 anios,NEUMONOLOGÍA,1,0.2636221549937281,956
18,CORRIENTES,J96,"Insuficiencia respiratoria, no clasificada en otra parte",2,femenino,04.De 55 a 74 anios,1,04,De 55 a 74 anios,NEUMONOLOGÍA,1,0.18515274833088505,713
14,CÓRDOBA,E14,"Diabetes mellitus, no especificada",1,masculino,04.De 55 a 74 anios,1,04,De 55 a 74 anios,ENDOCRINOLOGÍA,1,2.601768414079629,8186
34,FORMOSA,I49,Otras arritmias cardiacas,1,masculino,04.De 55 a 74 anios,6,04,De 55 a 74 anios,CARDIOLOGÍA,1,0.5592865389709595,473
10,CATAMARCA,I49,Otras arritmias cardiacas,2,femenino,04.De 55 a 74 anios,1,04,De 55 a 74 anios,CARDIOLOGÍA,1,0.07578053462385934,566
86,SANTIAGO DEL ESTERO,E14,"Diabetes mellitus, no especificada",2,femenino,04.De 55 a 74 anios,3,04,De 55 a 74 anios,ENDOCRINOLOGÍA,1,0.6005314419260794,865
30,ENTRE RÍOS,I61,Hemorragia intraencefálica,2,femenino,04.De 55 a 74 anios,21,04,De 55 a 74 anios,NEUROLOGÍA,1,0.7222905910709475,1158
6,BUENOS AIRES,J96,"Insuficiencia respiratoria, no clasificada en otra parte",1,masculino,04.De 55 a 74 anios,1,04,De 55 a 74 anios,NEUMONOLOGÍA,1,0.7563380015732742,9773
26,CHUBUT,C71,Tumor maligno del encéfalo,1,masculino,04.De 55 a 74 anios,1,04,De 55 a 74 anios,ONCOLOGÍA,1,0.2636221549937281,956
50,MENDOZA,E11,Diabetes mellitus no insulinodependiente,1,masculino,04.De 55 a 74 anios,4,04,De 55 a 74 anios,ENDOCRINOLOGÍA,1,0.674473167775137,2262
30,ENTRE RÍOS,I25,Enfermedad isquémica crónica del corazón,1,masculino,04.De 55 a 74 anios,5,04,De 55 a 74 anios,CARDIOLOGÍA,1,0.7222905910709475,1158
90,TUCUMÁN,E10,Diabetes mellitus insulinodependiente,2,femenino,04.De 55 a 74 anios,3,04,De 55 a 74 anios,ENDOCRINOLOGÍA,1,0.6322620866082017,2402
42,LA PAMPA,J18,"Neumonía, organismo no especificado",2,femenino,04.De 55 a 74 anios,12,04,De 55 a 74 anios,NEUMONOLOGÍA,1,0.6524638317267923,703
18,CORRIENTES,J96,"Insuficiencia respiratoria, no clasificada en otra parte",1,masculino,04.De 55 a 74 anios,2,04,De 55 a 74 anios,NEUMONOLOGÍA,1,0.18515274833088505,713
30,ENTRE RÍOS,J44,Otras enfermedades pulmonares obstructivas crónicas,2,femenino,04.De 55 a 74 anios,5,04,De 55 a 74 anios,NEUMONOLOGÍA,1,0.7222905910709475,1158
90,TUCUMÁN,I25,Enfermedad isquémica crónica del corazón,2,femenino,04.De 55 a 74 anios,6,04,De 55 a 74 anios,CARDIOLOGÍA,1,0.6322620866082017,2402
10,CATAMARCA,I50,Insuficiencia cardíaca,2,femenino,04.De 55 a 74 anios,4,04,De 55 a 74 anios,CARDIOLOGÍA,1,0.07578053462385934,566
66,SALTA,J96,"Insuficiencia respiratoria, no clasificada en otra parte",1,masculino,04.De 55 a 74 anios,13,04,De 55 a 74 anios,NEUMONOLOGÍA,1,0.514793286430103,1120
18,CORRIENTES,J44,Otras enfermedades pulmonares obstructivas crónicas,2,femenino,04.De 55 a 74 anios,13,04,De 55 a 74 anios,NEUMONOLOGÍA,1,0.18515274833088505,713
94,"TIERRA DEL FUEGO, ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR",J44,Otras enfermedades pulmonares obstructivas crónicas,2,femenino,04.De 55 a 74 anios,2,04,De 55 a 74 anios,NEUMONOLOGÍA,1,0.2961290436982439,446
2,CIUDAD AUTÓNOMA DE BUENOS AIRES,Y34,"Evento no especificado, de intención no determinada",2,femenino,04.De 55 a 74 anios,2,04,De 55 a 74 anios,MEDICINA LEGAL,1,4.903988474345726,1761
18,CORRIENTES,Y34,"Evento no especificado, de intención no determinada",1,masculino,04.De 55 a 74 anios,3,04,De 55 a 74 anios,MEDICINA LEGAL,1,0.18515274833088505,713
82,SANTA FE,I49,Otras arritmias cardiacas,1,masculino,04.De 55 a 74 anios,33,04,De 55 a 74 anios,CARDIOLOGÍA,1,0.8106037052668295,2548
14,CÓRDOBA,C22,Tumor maligno del hígado y de las vías biliares intrahepáticas,1,masculino,04.De 55 a 74 anios,9,04,De 55 a 74 anios,ONCOLOGÍA,1,2.601768414079629,8186
70,SAN JUAN,J44,Otras enfermedades pulmonares obstructivas crónicas,2,femenino,04.De 55 a 74 anios,5,04,De 55 a 74 anios,NEUMONOLOGÍA,1,0.6213157091176333,880
82,SANTA FE,I49,Otras arritmias cardiacas,1,masculino,04.De 55 a 74 anios,2,04,De 55 a 74 anios,CARDIOLOGÍA,1,0.8106037052668295,2548
82,SANTA FE,I49,Otras arritmias cardiacas,1,masculino,04.De 55 a 74 anios,18,04,De 55 a 74 anios,CARDIOLOGÍA,1,0.8106037052668295,2548
50,MENDOZA,I49,Otras arritmias cardiacas,2,femenino,04.De 55 a 74 anios,6,04,De 55 a 74 anios,CARDIOLOGÍA,1,0.674473167775137,2262
18,CORRIENTES,A41,Otras Sepsis,1,masculino,04.De 55 a 74 anios,1,04,De 55 a 74 anios,INFECTOLOGÍA,1,0.18515274833088505,713
14,CÓRDOBA,E11,Diabetes mellitus no insulinodependiente,2,femenino,04.De 55 a 74 anios,6,04,De 55 a 74 anios,ENDOCRINOLOGÍA,1,2.601768414079629,8186
58,NEUQUÉN,E11,Diabetes mellitus no insulinodependiente,1,masculino,04.De 55 a 74 anios,3,04,De 55 a 74 anios,ENDOCRINOLOGÍA,1,0.4903119903707241,1287
18,CORRIENTES,I49,Otras arritmias cardiacas,1,masculino,04.De 55 a 74 anios,2,04,De 55 a 74 anios,CARDIOLOGÍA,1,0.18515274833088505,713
34,FORMOSA,E11,Diabetes mellitus no insulinodependiente,2,femenino,04.De 55 a 74 anios,15,04,De 55 a 74 anios,ENDOCRINOLOGÍA,1,0.5592865389709595,473
18,CORRIENTES,E11,Diabetes mellitus no insulinodependiente,1,masculino,04.De 55 a 74 anios,9,04,De 55 a 74 anios,ENDOCRINOLOGÍA,1,0.18515274833088505,713
46,LA RIOJA,J96,"Insuficiencia respiratoria, no clasificada en otra parte",1,masculino,04.De 55 a 74 anios,3,04,De 55 a 74 anios,NEUMONOLOGÍA,1,0.5481659998043183,449
42,LA PAMPA,I49,Otras arritmias cardiacas,1,masculino,04.De 55 a 74 anios,6,04,De 55 a 74 anios,CARDIOLOGÍA,1,0.6524638317267923,703
30,ENTRE RÍOS,C80,Tumor maligno de sitios no especificados,1,masculino,04.De 55 a 74 anios,24,04,De 55 a 74 anios,ONCOLOGÍA,1,0.7222905910709475,1158
66,SALTA,K72,"Insuficiencia hepática, no clasificada en otra parte",2,femenino,04.De 55 a 74 anios,1,04,De 55 a 74 anios,HEPATOLOGÍA,1,0.514793286430103,1120
30,ENTRE RÍOS,J44,Otras enfermedades pulmonares obstructivas crónicas,1,masculino,04.De 55 a 74 anios,10,04,De 55 a 74 anios,NEUMONOLOGÍA,1,0.7222905910709475,1158
30,ENTRE RÍOS,E11,Diabetes mellitus no insulinodependiente,1,masculino,04.De 55 a 74 anios,11,04,De 55 a 74 anios,ENDOCRINOLOGÍA,1,0.7222905910709475,1158
14,CÓRDOBA,I47,Taquicardia paroxística,2,femenino,04.De 55 a 74 anios,154,04,De 55 a 74 anios,CARDIOLOGÍA,1,2.601768414079629,8186
78,SANTA CRUZ,I49,Otras arritmias cardiacas,2,femenino,04.De 55 a 74 anios,2,04,De 55 a 74 anios,CARDIOLOGÍA,1,0.3947881238311271,351
50,MENDOZA,J44,Otras enfermedades pulmonares obstructivas crónicas,1,masculino,04.De 55 a 74 anios,40,04,De 55 a 74 anios,NEUMONOLOGÍA,1,0.674473167775137,2262
58,NEUQUÉN,I25,Enfermedad isquémica crónica del corazón,2,femenino,04.De 55 a 74 anios,2,04,De 55 a 74 anios,CARDIOLOGÍA,1,0.4903119903707241,1287
66,SALTA,K72,"Insuficiencia hepática, no clasificada en otra parte",1,masculino,04.De 55 a 74 anios,4,04,De 55 a 74 anios,HEPATOLOGÍA,1,0.514793286430103,1120
74,SAN LUIS,C71,Tumor maligno del encéfalo,2,femenino,04.De 55 a 74 anios,3,04,De 55 a 74 anios,ONCOLOGÍA,1,0.6211155378486056,575
10,CATAMARCA,J98,Otros trastornos respiratorios,1,masculino,04.De 55 a 74 anios,4,04,De 55 a 74 anios,NEUMONOLOGÍA,1,0.07578053462385934,566
18,CORRIENTES,R99,Otras causas mal definidas y las no especificadas de mortalidad,9,desconocido,04.De 55 a 74 anios,7,04,De 55 a 74 anios,MEDICINA GENERAL Y/O MEDICINA FAMILIA,1,0.18515274833088505,713
6,BUENOS AIRES,I71,Aneurisma y disección aórticos,1,masculino,04.De 55 a 74 anios,22,04,De 55 a 74 anios,CIRUGÍA CARDIOVASCULAR,1,0.7563380015732742,9773
66,SALTA,E14,"Diabetes mellitus, no especificada",2,femenino,04.De 55 a 74 anios,17,04,De 55 a 74 anios,ENDOCRINOLOGÍA,1,0.514793286430103,1120
66,SALTA,I50,Insuficiencia cardíaca,2,femenino,04.De 55 a 74 anios,19,04,De 55 a 74 anios,CARDIOLOGÍA,1,0.514793286430103,1120
2,CIUDAD AUTÓNOMA DE BUENOS AIRES,C71,Tumor maligno del encéfalo,2,femenino,04.De 55 a 74 anios,8,04,De 55 a 74 anios,ONCOLOGÍA,1,4.903988474345726,1761
66,SALTA,J98,Otros trastornos respiratorios,1,masculino,04.De 55 a 74 anios,1,04,De 55 a 74 anios,NEUMONOLOGÍA,1,0.514793286430103,1120
66,SALTA,K72,"Insuficiencia hepática, no clasificada en otra parte",1,masculino,04.De 55 a 74 anios,10,04,De 55 a 74 anios,HEPATOLOGÍA,1,0.514793286430103,1120
86,SANTIAGO DEL ESTERO,N18,Enfermedad renal crónica,1,masculino,04.De 55 a 74 anios,8,04,De 55 a 74 anios,NEFROLOGÍA,1,0.6005314419260794,865
26,CHUBUT,C16,Tumor maligno del estómago,1,masculino,04.De 55 a 74 anios,1,04,De 55 a 74 anios,ONCOLOGÍA,1,0.2636221549937281,956
62,RÍO NEGRO,J98,Otros trastornos respiratorios,1,masculino,04.De 55 a 74 anios,2,04,De 55 a 74 anios,NEUMONOLOGÍA,1,0.5743435493049346,605
2,CIUDAD AUTÓNOMA DE BUENOS AIRES,I50,Insuficiencia cardíaca,1,masculino,04.De 55 a 74 anios,21,04,De 55 a 74 anios,CARDIOLOGÍA,1,4.903988474345726,1761
34,FORMOSA,Y83,"Cirugía y otros procedimientos quirúrgicos como la causa de reacción anormal del paciente o de complicación posterior, sin mención de incidente en el momento de efectuar el procedimiento",2,femenino,04.De 55 a 74 anios,4,04,De 55 a 74 anios,CIRUGÍA GENERAL,1,0.5592865389709595,473
66,SALTA,A41,Otras Sepsis,2,femenino,04.De 55 a 74 anios,1,04,De 55 a 74 anios,INFECTOLOGÍA,1,0.514793286430103,1120
6,BUENOS AIRES,C71,Tumor maligno del encéfalo,2,femenino,04.De 55 a 74 anios,20,04,De 55 a 74 anios,ONCOLOGÍA,1,0.7563380015732742,9773
18,CORRIENTES,R99,Otras causas mal definidas y las no especificadas de mortalidad,1,masculino,04.De 55 a 74 anios,132,04,De 55 a 74 anios,MEDICINA GENERAL Y/O MEDICINA FAMILIA,1,0.18515274833088505,713
10,CATAMARCA,I64,"Accidente vascular encefálico agudo, no especificado como hemorrágico o isquémico",1,masculino,04.De 55 a 74 anios,15,04,De 55 a 74 anios,NEUROLOGÍA,1,0.07578053462385934,566
58,NEUQUÉN,I42,Cardiomiopatía,2,femenino,04.De 55 a 74 anios,2,04,De 55 a 74 anios,CARDIOLOGÍA,1,0.4903119903707241,1287
62,RÍO NEGRO,J98,Otros trastornos respiratorios,2,femenino,04.De 55 a 74 anios,1,04,De 55 a 74 anios,NEUMONOLOGÍA,1,0.5743435493049346,605
14,CÓRDOBA,C71,Tumor maligno del encéfalo,2,femenino,04.De 55 a 74 anios,23,04,De 55 a 74 anios,ONCOLOGÍA,1,2.601768414079629,8186
6,BUENOS AIRES,C71,Tumor maligno del encéfalo,1,masculino,04.De 55 a 74 anios,21,04,De 55 a 74 anios,ONCOLOGÍA,1,0.7563380015732742,9773
70,SAN JUAN,E11,Diabetes mellitus no insulinodependiente,2,femenino,04.De 55 a 74 anios,11,04,De 55 a 74 anios,ENDOCRINOLOGÍA,1,0.6213157091176333,880
14,CÓRDOBA,C71,Tumor maligno del encéfalo,1,masculino,04.De 55 a 74 anios,35,04,De 55 a 74 anios,ONCOLOGÍA,1,2.601768414079629,8186
86,SANTIAGO DEL ESTERO,I50,Insuficiencia cardíaca,1,masculino,04.De 55 a 74 anios,4,04,De 55 a 74 anios,CARDIOLOGÍA,1,0.6005314419260794,865
6,BUENOS AIRES,J18,"Neumonía, organismo no especificado",2,femenino,04.De 55 a 74 anios,19,04,De 55 a 74 anios,NEUMONOLOGÍA,1,0.7563380015732742,9773
30,ENTRE RÍOS,I50,Insuficiencia cardíaca,1,masculino,04.De 55 a 74 anios,10,04,De 55 a 74 anios,CARDIOLOGÍA,1,0.7222905910709475,1158
46,LA RIOJA,I50,Insuficiencia cardíaca,2,femenino,04.De 55 a 74 anios,2,04,De 55 a 74 anios,CARDIOLOGÍA,1,0.5481659998043183,449
26,CHUBUT,I50,Insuficiencia cardíaca,1,masculino,04.De 55 a 74 anios,7,04,De 55 a 74 anios,CARDIOLOGÍA,1,0.2636221549937281,956
22,CHACO,Y83,"Cirugía y otros procedimientos quirúrgicos como la causa de reacción anormal del paciente o de complicación posterior, sin mención de incidente en el momento de efectuar el procedimiento",1,masculino,04.De 55 a 74 anios,4,04,De 55 a 74 anios,CIRUGÍA GENERAL,1,1.814367302537006,976
